Unnamed: 0,scrapedate,lastupdated,stateagency,fac_facilinitials,facility,fac_inc_positive,fac_inc_positivelast14days,fac_inc_active,fac_inc_releasedwhileactive,fac_inc_recovered,fac_inc_deaths,fac_staff_population,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,facilties_staff_fullyvaccinatedpercent,fac_inc_population,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,facilties_inc_fullyvaccinatedpercent,fac_staff_positive,fac_staff_recovered,sum_inc_tested,sum_staff_deaths,sum_staff_active,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_tested,fac_staff_deaths,fac_inc_new_deaths,fac_inc_new_recovered,fac_inc_new_tested,fac_inc_new_positive,fac_inc_negative,fac_inc_new_negative,fac_inc_released,fac_inc_new_released,fac_inc_tested1000,fac_inc_new_tested1000,fac_inc_pending,fac_inc_activetested14,fac_inc_activeptested14,fac_inc_activeinconclusive,fac_staff_new_deaths,fac_staff_new_recovered,fac_staff_new_positive,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_vaccited,sum_staff_positive,sum_staff_vaccited,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeusetxt,bjs_fac_changemth,bjs_fac_changeyr,bjs_fac_changeclose,bjs_fac_notes2,oldnew,fac_staff_active,fac_staff_newlast14days,state
3657,2021-03-28,44282,CA,SCC,Sierra Conservation Center,1429.0,0.0,0.0,18.0,1411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5100 O’Byrnes Ferry Road, Jamestown, CA 95327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3658,2021-03-28,44282,CA,SQ,"CA State Prison, San Quentin",2241.0,0.0,0.0,43.0,2170.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Main Street, San Quentin, CA 94964 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3659,2021-03-28,44282,CA,VSP,Valley State Prison,1730.0,0.0,0.0,15.0,1713.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21633 Avenue 24, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3660,2021-03-28,44282,CA,,Northern California Youth Correctional Center,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3661,2021-03-28,44282,CA,,Chaderjian Youth Correctional Facility,,,,,,,,,,,,,,,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3662,2021-03-28,44282,CA,,OH Close Youth Correctional Facility,,,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95213-9001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3663,2021-03-28,44282,CA,,Pine Grove,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3664,2021-03-28,44282,CA,,Ventura,,,,,,,,,,,,,,,73,70,,,,,,,,,,,,,,,,,,,,,,,,,,,"3100 Wright Road, Camarillo, CA 93010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3665,2021-03-28,3/27/2021,CA,,,,,,,,,,,,,,,,,,,120786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3666,2021-03-28,3/27/2021,CA,,,,,,,,,,,,,,,,,,,,26.0,206,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3667,2021-03-29,44284,CA,CCWF,Central CA Women's Facility,821.0,18.0,19.0,1.0,800.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23370 Road 22, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3668,2021-03-29,44284,CA,SVSP,Salinas Valley State Prison,688.0,10.0,9.0,6.0,668.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31625 Highway 101, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3669,2021-03-29,44284,CA,SAC,"CA State Prison, Sacramento",291.0,5.0,5.0,3.0,283.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3670,2021-03-29,44284,CA,CHCF,California Healthcare Facility,619.0,3.0,3.0,3.0,599.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7707 Austin Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3671,2021-03-29,44284,CA,CCC,CA Correctional Center,1366.0,2.0,2.0,33.0,1331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"711-045 Center Rd., Susanville, CA 96127-0790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3672,2021-03-29,44284,CA,SOL,"CA State Prison, Solano",1150.0,2.0,2.0,11.0,1132.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Peabody Road, Vacaville, CA 95687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3673,2021-03-29,44284,CA,WSP,Wasco State Prison,1761.0,2.0,2.0,44.0,1714.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701 Scofield Avenue, Wasco, CA 93280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3674,2021-03-29,44284,CA,CIW,CA Institution for Women,488.0,1.0,1.0,10.0,476.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16756 Chino-Corona Road, Corona, CA 92880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3675,2021-03-29,44284,CA,CMC,CA Mens Colony,2470.0,0.0,1.0,23.0,2436.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Colony Dr, San Luis Obispo, CA 93409 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3676,2021-03-29,44284,CA,CMF,CA Medical Facility,711.0,1.0,1.0,3.0,696.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1600 California Dr., Vacaville, CA 95696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3677,2021-03-29,44284,CA,NKSP,North Kern State Prison,922.0,1.0,1.0,10.0,907.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2737 West Cecil Avenue, Delano, CA 93215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3678,2021-03-29,44284,CA,PBSP,Pelican Bay State Prison,220.0,1.0,1.0,5.0,214.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5905 Lake Earl Drive, Crescent City, CA 95531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3679,2021-03-29,44284,CA,ASP,Avenal State Prison,3107.0,0.0,0.0,69.0,3030.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Kings Way, Avenal, CA 93204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3680,2021-03-29,44284,CA,CAC,California City Correctional Facility,999.0,0.0,0.0,9.0,988.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22844 Virginia Blvd., California City, CA 93505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3681,2021-03-29,44284,CA,CAL,Calipatria State Prison,1123.0,0.0,0.0,10.0,1111.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7018 Blair Road, Calipatria, CA 92233 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3682,2021-03-29,44284,CA,CCI,CA Correctional Institution,1382.0,0.0,0.0,64.0,1314.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24900 Highway 202, Tehachapi, CA 93561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3683,2021-03-29,44284,CA,CEN,Centinela State Prison,863.0,0.0,0.0,7.0,855.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2302 Brown Road, Imperial, CA 92251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3684,2021-03-29,44284,CA,CIM,CA Institution for Men,1499.0,0.0,0.0,32.0,1440.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14901 Central Avenue, Chino, CA 91710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3685,2021-03-29,44284,CA,COR,CA State Prison Corcoran,1075.0,0.0,0.0,6.0,1066.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 King Avenue, Corcoran, CA 9321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3686,2021-03-29,44284,CA,CRC,CA Rehabilitation Center,1993.0,0.0,0.0,57.0,1935.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5th Street & Western, Norco, CA 92860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3687,2021-03-29,44284,CA,CTF,Correctional Training Facility,2717.0,0.0,0.0,29.0,2670.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soledad Prison Road, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3688,2021-03-29,44284,CA,CVSP,Chuckawalla Valley State Prison,1783.0,0.0,0.0,20.0,1754.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19025 Wiley’s Well Rd., Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3689,2021-03-29,44284,CA,DVI,Deuel Vocational Institution,543.0,0.0,0.0,5.0,538.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23500 Kasson Road, Tracy, CA 95304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3690,2021-03-29,44284,CA,FSP,Folsom State Prison,1369.0,0.0,0.0,12.0,1355.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3691,2021-03-29,44284,CA,HDSP,High Desert State Prison,2032.0,0.0,0.0,6.0,2024.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475-750 Rice Canyon Rd., Susanville, CA 96127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3692,2021-03-29,44284,CA,ISP,Ironwood State Prison,1568.0,0.0,0.0,11.0,1556.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19005 Wiley’s Well Road, Blythe, CA 92225 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3693,2021-03-29,44284,CA,KVSP,Kern Valley State Prison,893.0,0.0,0.0,6.0,881.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3000 West Cecil Avenue, Delano, CA 93216-6000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3694,2021-03-29,44284,CA,LAC,"CA State Prison, LA County",1511.0,0.0,0.0,10.0,1488.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44750 60th Street West, Lancaster, CA 93536-7620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3695,2021-03-29,44284,CA,MCSP,Mule Creek State Prison,1846.0,0.0,0.0,2.0,1836.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 Highway 104, Ione, CA 95640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3696,2021-03-29,44284,CA,PVSP,Pleasant Valley State Prison,1989.0,0.0,0.0,13.0,1973.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24863 West Jayne Avenue, Coalinga, CA 93210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3697,2021-03-29,44284,CA,RJD,R.J. Donovan Corr. Fac. Rock Mtn.,1011.0,0.0,0.0,1.0,992.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480 Alta Road, San Diego, CA 92179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3698,2021-03-29,44284,CA,SATF,Substance Abuse Treatment Facility,3011.0,0.0,0.0,15.0,2989.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Quebec Avenue, Corcoran, CA 93212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3699,2021-03-29,44284,CA,SCC,Sierra Conservation Center,1429.0,0.0,0.0,18.0,1411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5100 O’Byrnes Ferry Road, Jamestown, CA 95327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3700,2021-03-29,44284,CA,SQ,"CA State Prison, San Quentin",2241.0,0.0,0.0,43.0,2170.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Main Street, San Quentin, CA 94964 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3701,2021-03-29,44284,CA,VSP,Valley State Prison,1730.0,0.0,0.0,15.0,1713.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21633 Avenue 24, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3702,2021-03-29,44284,CA,,Northern California Youth Correctional Center,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3703,2021-03-29,44284,CA,,Chaderjian Youth Correctional Facility,,,,,,,,,,,,,,,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3704,2021-03-29,44284,CA,,OH Close Youth Correctional Facility,,,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,"7650 South Newcastle Road, Stockton, CA 95213-9001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3705,2021-03-29,44284,CA,,Pine Grove,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,"13630 Aqueduct-Volcano Road, Pine Grove, CA 95665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3706,2021-03-29,44284,CA,,Ventura,,,,,,,,,,,,,,,73,70,,,,,,,,,,,,,,,,,,,,,,,,,,,"3100 Wright Road, Camarillo, CA 93010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3707,2021-03-29,3/29/2021,CA,,,,,,,,,,,,,,,,,,,120925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3708,2021-03-29,3/29/2021,CA,,,,,,,,,,,,,,,,,,,,26.0,206,52807,26776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3709,2021-03-30,44285,CA,CCWF,Central CA Women's Facility,821.0,17.0,17.0,1.0,802.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23370 Road 22, Chowchilla, CA 93610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3710,2021-03-30,44285,CA,SVSP,Salinas Valley State Prison,689.0,10.0,10.0,6.0,668.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31625 Highway 101, Soledad, CA 93960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3711,2021-03-30,44285,CA,SAC,"CA State Prison, Sacramento",291.0,5.0,5.0,3.0,283.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100 Prison Road, Represa, CA 95671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3712,2021-03-30,44285,CA,CHCF,California Healthcare Facility,619.0,2.0,3.0,3.0,599.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7707 Austin Road, Stockton, CA 95215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3713,2021-03-30,44285,CA,SOL,"CA State Prison, Solano",1150.0,2.0,2.0,11.0,1132.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2100 Peabody Road, Vacaville, CA 95687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3714,2021-03-30,44285,CA,WSP,Wasco State Prison,1761.0,2.0,2.0,44.0,1714.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"701 Scofield Avenue, Wasco, CA 93280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3715,2021-03-30,44285,CA,CIW,CA Institution for Women,488.0,1.0,1.0,10.0,476.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16756 Chino-Corona Road, Corona, CA 92880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3716,2021-03-30,44285,CA,CMC,CA Mens Colony,2470.0,0.0,1.0,23.0,2436.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Colony Dr, San Luis Obispo, CA 93409 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3717,2021-03-30,44285,CA,CMF,CA Medical Facility,711.0,1.0,1.0,3.0,696.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1600 California Dr., Vacaville, CA 95696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3718,2021-03-30,44285,CA,NKSP,North Kern State Prison,922.0,1.0,1.0,10.0,907.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2737 West Cecil Avenue, Delano, CA 93215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3719,2021-03-30,44285,CA,ASP,Avenal State Prison,3107.0,0.0,0.0,69.0,3030.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Kings Way, Avenal, CA 93204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3720,2021-03-30,44285,CA,CAC,California City Correctional Facility,999.0,0.0,0.0,9.0,988.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22844 Virginia Blvd., California City, CA 93505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3721,2021-03-30,44285,CA,CAL,Calipatria State Prison,1123.0,0.0,0.0,10.0,1111.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7018 Blair Road, Calipatria, CA 92233 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3722,2021-03-30,44285,CA,CCC,CA Correctional Center,1365.0,0.0,0.0,33.0,1332.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"711-045 Center Rd., Susanville, CA 96127-0790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3723,2021-03-30,44285,CA,CCI,CA Correctional Institution,1382.0,0.0,0.0,64.0,1314.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24900 Highway 202, Tehachapi, CA 93561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3724,2021-03-30,44285,CA,CEN,Centinela State Prison,863.0,0.0,0.0,7.0,855.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2302 Brown Road, Imperial, CA 92251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3725,2021-03-30,44285,CA,CIM,CA Institution for Men,1499.0,0.0,0.0,32.0,1440.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14901 Central Avenue, Chino, CA 91710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3726,2021-03-30,44285,CA,COR,CA State Prison Corcoran,1075.0,0.0,0.0,6.0,1066.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4001 King Avenue, Corcoran, CA 9321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
3727,2021-03-30,44285,CA,CRC,CA Rehabilitation Center,1993.0,0.0,0.0,57.0,1935.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 5th Street & Western, Norco, CA 92860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CA.csv
