Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_pending,fac_inc_negative,fac_inc_recovered,fac_inc_active,fac_inc_hospitalized,fac_inc_deaths,fac_staff_positive,fac_staff_positivepresumed,fac_staff_recovered,fac_staff_hospitalized,fac_staff_deaths,fac_inc_population,fac_inc_firstdose,fac_inc_seconddose,fac_inc_jjvaccine,fac_staff_completeddocvaccine,facilties_staff_completedexternalvaccine,facility_bjs,fac_state,fac_inc_noisolated,fac_inc_hospital,fac_inc_pop,fac_inc_partiallyvaccinated,fac_inc_new_partiallyvaccinated,fac_inc_fullyvaccinated,fac_staff_positiveconfirmed,fac_staff_partiallyvaccinated,fac_staff_fullyvaccinated,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,state
...4736,2021-07-11,2021-07-08,MN,MCF - Togo,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4737,2021-07-11,2021-07-08,MN,MCF - Willow River,,,,,,,,,,,,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4738,2021-07-12,2021-07-08,MN,MCF-Faribault,31069.0,1196.0,0.0,29712.0,1190.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4739,2021-07-12,2021-07-08,MN,MCF-Lino Lakes,21226.0,356.0,4.0,20790.0,356.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4740,2021-07-12,2021-07-08,MN,MCF-Moose Lake,11046.0,158.0,92.0,10710.0,188.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4741,2021-07-12,2021-07-08,MN,MCF-Oak Park Heights,4954.0,94.0,4.0,4823.0,93.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4742,2021-07-12,2021-07-08,MN,MCF-Red Wing,653.0,1.0,1.0,650.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4743,2021-07-12,2021-07-08,MN,MCF-Rush City,7320.0,216.0,0.0,7067.0,215.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4744,2021-07-12,2021-07-08,MN,MCF-Shakopee,6935.0,36.0,0.0,6897.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4745,2021-07-12,2021-07-08,MN,MCF-St. Cloud,22454.0,1111.0,48.0,21161.0,1111.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4746,2021-07-12,2021-07-08,MN,MCF-Stillwater,13089.0,977.0,0.0,12050.0,976.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4747,2021-07-12,2021-07-08,MN,MCF-Togo,276.0,8.0,2.0,265.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4748,2021-07-12,2021-07-08,MN,MCF-Willow River,542.0,76.0,4.0,453.0,83.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4749,2021-07-12,2021-07-08,MN,MCF-Faribault,,,,,,,,,163.0,4.0,132.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4750,2021-07-12,2021-07-08,MN,MCF-Lino Lakes,,,,,,,,,103.0,2.0,97.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4751,2021-07-12,2021-07-08,MN,MCF-Moose Lake,,,,,,,,,95.0,4.0,90.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4752,2021-07-12,2021-07-08,MN,MCF-Oak Park Heights,,,,,,,,,94.0,1.0,89.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4753,2021-07-12,2021-07-08,MN,MCF-Red Wing,,,,,,,,,25.0,0.0,23.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4754,2021-07-12,2021-07-08,MN,MCF-Rush City,,,,,,,,,87.0,2.0,71.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4755,2021-07-12,2021-07-08,MN,MCF-Saint Cloud,,,,,,,,,187.0,0.0,150.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4756,2021-07-12,2021-07-08,MN,MCF-Shakopee,,,,,,,,,66.0,0.0,54.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4757,2021-07-12,2021-07-08,MN,MCF-Stillwater,,,,,,,,,211.0,2.0,190.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4758,2021-07-12,2021-07-08,MN,MCF-Togo,,,,,,,,,4.0,0.0,4.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4759,2021-07-12,2021-07-08,MN,MCF-Willow River,,,,,,,,,7.0,0.0,7.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4760,2021-07-12,2021-07-08,MN,MCF-Faribault,,,,,,,,,,,,,,NR,212.0,201.0,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4761,2021-07-12,2021-07-08,MN,MCF-Lino Lakes,,,,,,,,,,,,,,NR,103.0,83.0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4762,2021-07-12,2021-07-08,MN,MCF-Moose Lake,,,,,,,,,,,,,,NR,110.0,96.0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4763,2021-07-12,2021-07-08,MN,MCF-Oak Park Heights,,,,,,,,,,,,,,NR,73.0,65.0,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4764,2021-07-12,2021-07-08,MN,MCF-Rush City,,,,,,,,,,,,,,NR,90.0,75.0,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4765,2021-07-12,2021-07-08,MN,MCF-Red Wing,,,,,,,,,,,,,,NR,36.0,33.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4766,2021-07-12,2021-07-08,MN,MCF-Saint Cloud,,,,,,,,,,,,,,NR,36.0,42.0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4767,2021-07-12,2021-07-08,MN,MCF-Shakopee,,,,,,,,,,,,,,NR,74.0,59.0,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4768,2021-07-12,2021-07-08,MN,MCF-Stillwater,,,,,,,,,,,,,,NR,121.0,108.0,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4769,2021-07-12,2021-07-08,MN,MCF-Togo,,,,,,,,,,,,,,NR,4.0,0.0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4770,2021-07-12,2021-07-08,MN,MCF-Willow River,,,,,,,,,,,,,,NR,5.0,5.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4771,2021-07-12,2021-07-08,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4772,2021-07-12,2021-07-08,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4773,2021-07-12,2021-07-08,MN,MCF - Faribault,,,,,,,,,,,,,,,,,,304,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4774,2021-07-12,2021-07-08,MN,MCF - Lino Lakes,,,,,,,,,,,,,,,,,,231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4775,2021-07-12,2021-07-08,MN,MCF - Moose Lake,,,,,,,,,,,,,,,,,,133,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4776,2021-07-12,2021-07-08,MN,MCF - Oak Park Heights,,,,,,,,,,,,,,,,,,158,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4777,2021-07-12,2021-07-08,MN,MCF - Red Wing,,,,,,,,,,,,,,,,,,79,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4778,2021-07-12,2021-07-08,MN,MCF - Rush City,,,,,,,,,,,,,,,,,,117,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4779,2021-07-12,2021-07-08,MN,MCF - Shakopee,,,,,,,,,,,,,,,,,,145,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4780,2021-07-12,2021-07-08,MN,MCF - St Cloud,,,,,,,,,,,,,,,,,,160,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4781,2021-07-12,2021-07-08,MN,MCF - Stillwater,,,,,,,,,,,,,,,,,,240,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4782,2021-07-12,2021-07-08,MN,MCF - Togo,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4783,2021-07-12,2021-07-08,MN,MCF - Willow River,,,,,,,,,,,,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4784,2021-07-13,2021-07-11,MN,MCF-Faribault,31082.0,1196.0,0.0,29725.0,1190.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4785,2021-07-13,2021-07-11,MN,MCF-Lino Lakes,21229.0,356.0,6.0,20791.0,356.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4786,2021-07-13,2021-07-11,MN,MCF-Moose Lake,11087.0,158.0,122.0,10721.0,188.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4787,2021-07-13,2021-07-11,MN,MCF-Oak Park Heights,4955.0,94.0,4.0,4824.0,93.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4788,2021-07-13,2021-07-11,MN,MCF-Red Wing,653.0,1.0,0.0,651.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4789,2021-07-13,2021-07-11,MN,MCF-Rush City,7328.0,216.0,6.0,7069.0,215.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4790,2021-07-13,2021-07-11,MN,MCF-Shakopee,6935.0,36.0,0.0,6897.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4791,2021-07-13,2021-07-11,MN,MCF-St. Cloud,22550.0,1111.0,84.0,21221.0,1111.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4792,2021-07-13,2021-07-11,MN,MCF-Stillwater,13091.0,977.0,0.0,12052.0,976.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4793,2021-07-13,2021-07-11,MN,MCF-Togo,276.0,8.0,2.0,265.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4794,2021-07-13,2021-07-11,MN,MCF-Willow River,543.0,76.0,4.0,455.0,83.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4795,2021-07-13,2021-07-11,MN,MCF-Faribault,,,,,,,,,163.0,4.0,132.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4796,2021-07-13,2021-07-11,MN,MCF-Lino Lakes,,,,,,,,,103.0,2.0,97.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4797,2021-07-13,2021-07-11,MN,MCF-Moose Lake,,,,,,,,,95.0,4.0,90.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4798,2021-07-13,2021-07-11,MN,MCF-Oak Park Heights,,,,,,,,,94.0,1.0,89.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4799,2021-07-13,2021-07-11,MN,MCF-Red Wing,,,,,,,,,25.0,0.0,23.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4800,2021-07-13,2021-07-11,MN,MCF-Rush City,,,,,,,,,87.0,2.0,71.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4801,2021-07-13,2021-07-11,MN,MCF-Saint Cloud,,,,,,,,,187.0,0.0,150.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4802,2021-07-13,2021-07-11,MN,MCF-Shakopee,,,,,,,,,66.0,0.0,54.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4803,2021-07-13,2021-07-11,MN,MCF-Stillwater,,,,,,,,,211.0,2.0,190.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4804,2021-07-13,2021-07-11,MN,MCF-Togo,,,,,,,,,4.0,0.0,4.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4805,2021-07-13,2021-07-11,MN,MCF-Willow River,,,,,,,,,7.0,0.0,7.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4806,2021-07-13,2021-07-11,MN,MCF-Faribault,,,,,,,,,,,,,,NR,212.0,201.0,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4807,2021-07-13,2021-07-11,MN,MCF-Lino Lakes,,,,,,,,,,,,,,NR,103.0,83.0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4808,2021-07-13,2021-07-11,MN,MCF-Moose Lake,,,,,,,,,,,,,,NR,110.0,96.0,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4809,2021-07-13,2021-07-11,MN,MCF-Oak Park Heights,,,,,,,,,,,,,,NR,73.0,65.0,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4810,2021-07-13,2021-07-11,MN,MCF-Rush City,,,,,,,,,,,,,,NR,90.0,75.0,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4811,2021-07-13,2021-07-11,MN,MCF-Red Wing,,,,,,,,,,,,,,NR,36.0,33.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4812,2021-07-13,2021-07-11,MN,MCF-Saint Cloud,,,,,,,,,,,,,,NR,36.0,42.0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4813,2021-07-13,2021-07-11,MN,MCF-Shakopee,,,,,,,,,,,,,,NR,74.0,59.0,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4814,2021-07-13,2021-07-11,MN,MCF-Stillwater,,,,,,,,,,,,,,NR,121.0,108.0,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4815,2021-07-13,2021-07-11,MN,MCF-Togo,,,,,,,,,,,,,,NR,4.0,0.0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4816,2021-07-13,2021-07-11,MN,MCF-Willow River,,,,,,,,,,,,,,NR,5.0,5.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4817,2021-07-13,2021-07-11,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4818,2021-07-13,2021-07-11,MN,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4819,2021-07-13,2021-07-11,MN,MCF - Faribault,,,,,,,,,,,,,,,,,,304,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4820,2021-07-13,2021-07-11,MN,MCF - Lino Lakes,,,,,,,,,,,,,,,,,,231,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4821,2021-07-13,2021-07-11,MN,MCF - Moose Lake,,,,,,,,,,,,,,,,,,133,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4822,2021-07-13,2021-07-11,MN,MCF - Oak Park Heights,,,,,,,,,,,,,,,,,,158,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4823,2021-07-13,2021-07-11,MN,MCF - Red Wing,,,,,,,,,,,,,,,,,,79,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4824,2021-07-13,2021-07-11,MN,MCF - Rush City,,,,,,,,,,,,,,,,,,117,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4825,2021-07-13,2021-07-11,MN,MCF - Shakopee,,,,,,,,,,,,,,,,,,145,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4826,2021-07-13,2021-07-11,MN,MCF - St Cloud,,,,,,,,,,,,,,,,,,160,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4827,2021-07-13,2021-07-11,MN,MCF - Stillwater,,,,,,,,,,,,,,,,,,240,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4828,2021-07-13,2021-07-11,MN,MCF - Togo,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4829,2021-07-13,2021-07-11,MN,MCF - Willow River,,,,,,,,,,,,,,,,,,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
...4830,2021-07-14,2021-07-12,MN,MCF-Faribault,31095.0,1196.0,0.0,29738.0,1190.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MN.csv
